County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
"
MECKLENBURG",11/06/2018,086,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,6.0,3.0,0.0,0.0,9.0,Y
"
MECKLENBURG",11/06/2018,144,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,11.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,236,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,38.0,27.0,0.0,0.0,65.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,8.0,0.0,8.0,N
"
MECKLENBURG",11/06/2018,CURBSIDE 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,2.0,0.0,0.0,0.0,2.0,N
"
MECKLENBURG",11/06/2018,001,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,1.0,0.0,0.0,11.0,Y
"
MECKLENBURG",11/06/2018,137,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,35.0,17.0,0.0,0.0,52.0,Y
"
MECKLENBURG",11/06/2018,113,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,4.0,0.0,0.0,24.0,Y
"
MECKLENBURG",11/06/2018,048,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,7.0,0.0,0.0,22.0,Y
"
MECKLENBURG",11/06/2018,074,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,18.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,076,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,21.0,13.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,096,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,7.0,10.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,093,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,5.0,0.0,0.0,24.0,Y
"
MECKLENBURG",11/06/2018,215,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,32.0,20.0,0.0,0.0,52.0,Y
"
MECKLENBURG",11/06/2018,111,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,17.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,131,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,11.0,9.0,0.0,0.0,20.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,0.0,0.0,N
"
MECKLENBURG",11/06/2018,227,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,40.0,19.0,0.0,0.0,59.0,Y
"
MECKLENBURG",11/06/2018,232,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,39.0,19.0,0.0,0.0,58.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,5.0,5.0,N
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,41.0,0.0,41.0,N
"
MECKLENBURG",11/06/2018,073,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,8.0,0.0,0.0,25.0,Y
"
MECKLENBURG",11/06/2018,072,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,5.0,0.0,0.0,15.0,Y
"
MECKLENBURG",11/06/2018,112,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,14.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,121,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,23.0,0.0,0.0,43.0,Y
"
MECKLENBURG",11/06/2018,118,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,7.0,0.0,0.0,26.0,Y
"
MECKLENBURG",11/06/2018,092,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,25.0,6.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,217,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,16.0,5.0,0.0,0.0,21.0,Y
"
MECKLENBURG",11/06/2018,018,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,11.0,7.0,0.0,0.0,18.0,Y
"
MECKLENBURG",11/06/2018,220,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,21.0,17.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,090,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,5.0,0.0,0.0,20.0,Y
"
MECKLENBURG",11/06/2018,075,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,11.0,0.0,0.0,28.0,Y
"
MECKLENBURG",11/06/2018,114,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,29.0,9.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,216,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,33.0,0.0,0.0,59.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,1.0,1.0,N
"
MECKLENBURG",11/06/2018,091,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,25.0,17.0,0.0,0.0,42.0,Y
"
MECKLENBURG",11/06/2018,119,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,13.0,4.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,071,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,2.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,110,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,13.0,6.0,0.0,0.0,19.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,0.0,0.0,N
"
MECKLENBURG",11/06/2018,218,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,27.0,6.0,0.0,0.0,33.0,Y
"
MECKLENBURG",11/06/2018,069,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,21.0,0.0,0.0,47.0,Y
"
MECKLENBURG",11/06/2018,103,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,13.0,0.0,0.0,23.0,Y
"
MECKLENBURG",11/06/2018,100,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,12.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,101,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,7.0,0.0,0.0,33.0,Y
"
MECKLENBURG",11/06/2018,002,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,3.0,2.0,0.0,0.0,5.0,Y
"
MECKLENBURG",11/06/2018,019,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,8.0,6.0,0.0,0.0,14.0,Y
"
MECKLENBURG",11/06/2018,032,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,7.0,5.0,0.0,0.0,12.0,Y
"
MECKLENBURG",11/06/2018,057,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,18.0,12.0,0.0,0.0,30.0,Y
"
MECKLENBURG",11/06/2018,233,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,22.0,12.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,226,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,19.0,0.0,0.0,45.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,8.0,0.0,0.0,0.0,8.0,N
"
MECKLENBURG",11/06/2018,219,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,23.0,18.0,0.0,0.0,41.0,Y
"
MECKLENBURG",11/06/2018,070,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,2.0,0.0,0.0,12.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,9.0,0.0,9.0,N
"
MECKLENBURG",11/06/2018,139.1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,27.0,14.0,0.0,0.0,41.0,Y
"
MECKLENBURG",11/06/2018,136,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,9.0,14.0,0.0,0.0,23.0,Y
"
MECKLENBURG",11/06/2018,221,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,46.0,22.0,0.0,0.0,68.0,Y
"
MECKLENBURG",11/06/2018,008,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,4.0,0.0,0.0,19.0,Y
"
MECKLENBURG",11/06/2018,018,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,292.0,204.0,0.0,0.0,496.0,Y
"
MECKLENBURG",11/06/2018,131,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,232.0,324.0,0.0,0.0,556.0,Y
"
MECKLENBURG",11/06/2018,112,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,372.0,323.0,0.0,0.0,695.0,Y
"
MECKLENBURG",11/06/2018,118,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,386.0,287.0,0.0,0.0,673.0,Y
"
MECKLENBURG",11/06/2018,075,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,431.0,459.0,0.0,0.0,890.0,Y
"
MECKLENBURG",11/06/2018,073,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,228.0,196.0,0.0,0.0,424.0,Y
"
MECKLENBURG",11/06/2018,072,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,207.0,173.0,0.0,0.0,380.0,Y
"
MECKLENBURG",11/06/2018,092,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,390.0,369.0,0.0,0.0,759.0,Y
"
MECKLENBURG",11/06/2018,137,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,892.0,687.0,0.0,0.0,1579.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,341.0,0.0,341.0,N
"
MECKLENBURG",11/06/2018,217,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,291.0,332.0,0.0,0.0,623.0,Y
"
MECKLENBURG",11/06/2018,114,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,397.0,414.0,0.0,0.0,811.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,0.0,9.0,9.0,N
"
MECKLENBURG",11/06/2018,232,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,661.0,685.0,0.0,0.0,1346.0,Y
"
MECKLENBURG",11/06/2018,220,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,441.0,689.0,0.0,0.0,1130.0,Y
"
MECKLENBURG",11/06/2018,216,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,490.0,703.0,0.0,0.0,1193.0,Y
"
MECKLENBURG",11/06/2018,048,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,328.0,283.0,0.0,0.0,611.0,Y
"
MECKLENBURG",11/06/2018,236,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,660.0,964.0,0.0,0.0,1624.0,Y
"
MECKLENBURG",11/06/2018,221,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,633.0,983.0,0.0,0.0,1616.0,Y
"
MECKLENBURG",11/06/2018,086,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,300.0,401.0,0.0,0.0,701.0,Y
"
MECKLENBURG",11/06/2018,113,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,555.0,473.0,0.0,0.0,1028.0,Y
"
MECKLENBURG",11/06/2018,076,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,332.0,407.0,0.0,0.0,739.0,Y
"
MECKLENBURG",11/06/2018,093,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,334.0,275.0,0.0,0.0,609.0,Y
"
MECKLENBURG",11/06/2018,096,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,229.0,251.0,0.0,0.0,480.0,Y
"
MECKLENBURG",11/06/2018,111,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,321.0,384.0,0.0,0.0,705.0,Y
"
MECKLENBURG",11/06/2018,032,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,325.0,321.0,0.0,0.0,646.0,Y
"
MECKLENBURG",11/06/2018,074,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,351.0,451.0,0.0,0.0,802.0,Y
"
MECKLENBURG",11/06/2018,215,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,341.0,535.0,0.0,0.0,876.0,Y
"
MECKLENBURG",11/06/2018,110,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,207.0,170.0,0.0,0.0,377.0,Y
"
MECKLENBURG",11/06/2018,101,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,383.0,250.0,0.0,0.0,633.0,Y
"
MECKLENBURG",11/06/2018,136,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,246.0,469.0,0.0,0.0,715.0,Y
"
MECKLENBURG",11/06/2018,226,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,394.0,468.0,0.0,0.0,862.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,180.0,0.0,0.0,0.0,180.0,N
"
MECKLENBURG",11/06/2018,CURBSIDE 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,31.0,0.0,0.0,0.0,31.0,N
"
MECKLENBURG",11/06/2018,PROVISIONAL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,0.0,6.0,6.0,N
"
MECKLENBURG",11/06/2018,001,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,243.0,120.0,0.0,0.0,363.0,Y
"
MECKLENBURG",11/06/2018,070,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,322.0,336.0,0.0,0.0,658.0,Y
"
MECKLENBURG",11/06/2018,121,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,542.0,729.0,0.0,0.0,1271.0,Y
"
MECKLENBURG",11/06/2018,057,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,263.0,267.0,0.0,0.0,530.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,58.0,0.0,0.0,0.0,58.0,N
"
MECKLENBURG",11/06/2018,008,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,330.0,313.0,0.0,0.0,643.0,Y
"
MECKLENBURG",11/06/2018,227,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,744.0,859.0,0.0,0.0,1603.0,Y
"
MECKLENBURG",11/06/2018,071,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,294.0,233.0,0.0,0.0,527.0,Y
"
MECKLENBURG",11/06/2018,019,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,232.0,214.0,0.0,0.0,446.0,Y
"
MECKLENBURG",11/06/2018,103,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,510.0,481.0,0.0,0.0,991.0,Y
"
MECKLENBURG",11/06/2018,100,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,425.0,303.0,0.0,0.0,728.0,Y
"
MECKLENBURG",11/06/2018,091,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,594.0,675.0,0.0,0.0,1269.0,Y
"
MECKLENBURG",11/06/2018,119,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,198.0,172.0,0.0,0.0,370.0,Y
"
MECKLENBURG",11/06/2018,139.1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,390.0,439.0,0.0,0.0,829.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,0.0,37.0,37.0,N
"
MECKLENBURG",11/06/2018,002,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,20.0,7.0,0.0,0.0,27.0,Y
"
MECKLENBURG",11/06/2018,233,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,569.0,786.0,0.0,0.0,1355.0,Y
"
MECKLENBURG",11/06/2018,144,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,452.0,454.0,0.0,0.0,906.0,Y
"
MECKLENBURG",11/06/2018,090,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,205.0,210.0,0.0,0.0,415.0,Y
"
MECKLENBURG",11/06/2018,218,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,505.0,395.0,0.0,0.0,900.0,Y
"
MECKLENBURG",11/06/2018,219,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,344.0,446.0,0.0,0.0,790.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,214.0,0.0,214.0,N
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,1381.0,0.0,1381.0,N
"
MECKLENBURG",11/06/2018,069,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,535.0,676.0,0.0,0.0,1211.0,Y
"
ROBESON",11/06/2018,05A,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,394.0,618.0,12.0,10.0,1034.0,Y
"
ROBESON",11/06/2018,13,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,220.0,248.0,17.0,10.0,495.0,Y
